path,split,class,class_es,size_bytes
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG 7662.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21404
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a11dad0c-2ed0-4d57-bd0b-0b19a0d7f17c___Matt.S_CG 2622.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18986
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a49c7f28-4b67-4d95-b79b-26a52dc8b9e5___Matt.S_CG 7583.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22022
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f2be0eb5-213e-44f1-b618-4d329e04b6a4___JR_Sept.L.S 8494.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17657
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/721a3f17-639a-4e5f-adcc-6e21ec90330f___Keller.St_CG 2002.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12191
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0d1d305a-e4d1-4037-b0bd-1276c5200488___Matt.S_CG 1542.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19807
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cc446d29-cb74-4c2d-b9c4-a08632ea045b___Matt.S_CG 7850.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22057
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e6ece834-f699-413b-baf7-2a66e3a38575___Keller.St_CG 1828.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18427
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fd774721-5f04-4293-b462-8301952d140a___Matt.S_CG 6372.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12149
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/be2adeb7-79fb-47f0-8c49-01000fd3a450___Matt.S_CG 0680.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12765
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d9b157de-5e30-4233-8fbe-dc3c69730aed___JR_Sept.L.S 2657.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20889
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/772645d9-842a-45e8-b5d0-910e46be059e___Matt.S_CG 7515.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22113
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f097ffb6-610d-4801-a303-5d60ff24fafa___Matt.S_CG 6294.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12838
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cee2bd4d-a256-46c7-98bf-1a9a19176a4c___Matt.S_CG 7749.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16763
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d12cfd6a-ecd5-44cd-89fe-85ce877d31f9___JR_Sept.L.S 2470.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18176
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c091c138-173c-4c3d-8156-ef8c55e03e60___Matt.S_CG 1522.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18208
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/9451437a-5608-4354-bc46-6762c3a87e7a___Matt.S_CG 7814.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20321
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13723
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0286577f-36c8-4b0d-bbf5-404993cd089d___Matt.S_CG 1422.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19642
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a5e35b30-5401-4df1-a489-5d8a530cd37d___Matt.S_CG 0860.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13750
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/bd443b6c-56db-4224-a879-d339563800cf___Matt.S_CG 0791.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11737
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a5bf2855-754e-4661-86b1-a86f0974cd30___JR_Sept.L.S 2574.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21961
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept.L.S 8492.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21184
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/bb6b5c50-b6f2-47f4-befb-9c2f31a4f164___Matt.S_CG 7483.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22399
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e647e27f-937d-433f-99c6-54efe51817e1___Keller.St_CG 2014.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12232
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d6513bff-a877-4482-88d0-699396af3862___JR_Sept.L.S 8419.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17922
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/bfb5ed4d-3ab7-4b59-88be-d49f685be1c3___Matt.S_CG 0760.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12437
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f5914b3e-63c9-45bb-8c7c-e9919ee09018___Matt.S_CG 0738.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13035
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c5dda767-1685-414e-bcfe-4f0f09328c0b___JR_Sept.L.S 2521.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22477
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/503090fa-3111-4746-ad81-caa2433aaabf___Matt.S_CG 6350.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13766
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a45bce54-4c25-4d5d-a9a9-fbc76436844c___Matt.S_CG 6523.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14002
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/dd38bc88-4874-477e-bb21-1435aed61de8___Matt.S_CG 0759.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11101
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fe18d20c-3e3c-4fbf-9a11-c38228c6eb8e___JR_Sept.L.S 2623.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18865
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c072e52b-f0fb-4e65-b8f3-7831c271e971___Matt.S_CG 7445.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21586
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1de3c0cc-04c3-48d0-9493-96b9e9a237af___Matt.S_CG 7657.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20160
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a255b44d-6028-4b03-9cf3-5b3ae4fe9c5e___Matt.S_CG 0736.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16473
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/074642ac-c747-436b-bfd8-63969f221783___Matt.S_CG 1003.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13280
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b09cc616-1774-4fd0-8d00-c4967daa0e71___JR_Sept.L.S 2698.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23189
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG 7574.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21895
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ab242fd5-a0d8-4080-b2e1-15bc475c13c0___JR_Sept.L.S 2713.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22951
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b3ba9f53-aad8-4e4b-a86c-333d16556713___Matt.S_CG 6374.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13426
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/2a2b0821-26eb-4322-a603-1ba569b9de98___JR_Sept.L.S 8513.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19847
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cbf33493-c9d7-486c-90c7-0e1117aec294___Matt.S_CG 7472.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,24273
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14256
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/3812fd82-b846-4257-92b6-ee73eb90edc1___Keller.St_CG 2013.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14258
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14494
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f5a41539-9c22-470a-a851-e228c9815356___JR_Sept.L.S 2678.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16309
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/07679a50-9d8d-4612-80f4-464785781d56___JR_Sept.L.S 2727.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18954
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e121bd7b-59e8-4c4e-9bff-5e9cd52f04ac___Matt.S_CG 7805.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20823
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c6cdcab7-12bb-48e1-9434-377ef63eb24f___JR_Sept.L.S 8446.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20014
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/971a3e79-1c8e-43fb-8734-35172df9272a___JR_Sept.L.S 8394.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19260
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b06c3d4e-04cf-4eff-82fa-4553264a21e0___JR_Sept.L.S 2615.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12621
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17811
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18023
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23831
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20586
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f89c062b-b2ea-4bfc-846f-dc0096b72822___Matt.S_CG 7537.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21964
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/128693e3-7738-4185-802e-480a37afd497___Matt.S_CG 7673.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21041
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/80857534-e2f2-4ba1-9beb-e4d6619f80eb___Matt.S_CG 1238.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9440
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d310ed28-a64c-4997-8336-21ea17eb4368___Matt.S_CG 7735.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20575
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c091e80e-2855-4736-8289-6d9c5fc142d0___JR_Sept.L.S 8555.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20242
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1f51fffd-4e03-4aca-be68-d78e12538d50___Matt.S_CG 7451.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21263
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/79470ff5-d3dd-4de6-a21d-73def3c0d0fd___JR_Sept.L.S 2708.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16589
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/819e02d3-94fc-4903-b963-dbe0ff5fc8ad___JR_Sept.L.S 8445.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19869
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a1b6deb1-e0f7-4eb4-a2ca-77d1f1e45aaa___Matt.S_CG 7818.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19026
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/01f54ad9-9c03-4ffd-86f4-829fc2939120___Matt.S_CG 0702.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12674
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/817905e4-d07e-43d3-8b2a-d7819a62abaa___Matt.S_CG 7729.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22039
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/18927674-9831-4c32-83ed-7b194445c824___Matt.S_CG 1602.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22104
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/35733fa2-2d61-44a9-9c44-815e5b0e169e___Keller.St_CG 1793.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11372
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ef5f4371-8cb7-4eff-900e-7290201af53e___JR_Sept.L.S 8393.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20135
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c20c23c7-ceeb-4a0a-b137-cb00f2156449___JR_Sept.L.S 2695.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16263
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/2567c820-aa63-490c-8e47-921b85164728___Matt.S_CG 7447.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21069
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/eead46ba-77cc-4a29-8497-9b3b5a40d468___Matt.S_CG 6090.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12614
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1ab6abd3-f48e-4176-9871-84e611f5b53f___Matt.S_CG 1363.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15163
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0a70601b-8511-4a56-9562-c95c46372874___Matt.S_CG 1032.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,13605
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cf1a0c09-a226-4b39-8b82-bed7a02dd411___Matt.S_CG 7807.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20193
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/7932cda6-c2ea-4211-9e34-5a5170687d23___Matt.S_CG 7498.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21026
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/889d74d1-a687-4a03-a5b7-08fe446a05ff___Keller.St_CG 1986.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20929
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ac451373-bee8-4c45-b6f8-86c4031062e7___Matt.S_CG 7501.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,23664
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d83aedd2-b79e-420f-ab88-af97cc3b685d___JR_Sept.L.S 8414.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18841
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d8c33d6a-3aad-4714-9eec-3353a008e67f___Keller.St_CG 1980.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14801
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/655548d9-468b-4075-88b6-ba187d4035ec___Matt.S_CG 7549.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22166
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fc5b136a-102b-454a-8200-ddf85b2a0e52___Keller.St_CG 1898.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11457
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/536674c5-35b0-4427-8478-27a6e81d94da___Keller.St_CG 2017.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14008
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f867e311-fc63-4516-80bb-2ba2af70a630___JR_Sept.L.S 8477.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18313
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a18876cb-29aa-414e-8129-6008064a1af5___Matt.S_CG 6423.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15550
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a4bba0de-ed14-417b-9080-5aabf9c5d451___JR_Sept.L.S 8401.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19540
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/dbc37452-1ff6-4ea9-a6ff-3c2d1f621bde___Matt.S_CG 7822.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19424
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1c85a28a-19b9-487a-b9e4-0e6d7c08e4a8___Keller.St_CG 1771.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12990
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/8104562f-81d4-478f-b767-c5d65ae601cb___JR_Sept.L.S 8404.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18809
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fe20769d-b886-41d5-ada8-bb25ce119493___Matt.S_CG 7770.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20390
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/717d2ca2-2e4f-45f0-9585-847074e94d3a___Keller.St_CG 1871.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9521
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d40b9be4-3d8c-464d-b948-5245b60f38ab___JR_Sept.L.S 2672.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,16724
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ef8a4469-0126-4d5d-875a-ce5e88f6eba7___Matt.S_CG 7739.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21836
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/0c4935b6-8f13-4148-b5e6-19404d49fc78___Matt.S_CG 2733.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18763
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b06560a7-6ad1-438a-8ea2-badfe58a5f1e___Matt.S_CG 1250.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14866
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/10361c83-4549-4865-b995-5f27c884e8e2___Matt.S_CG 6096.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,11708
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/aec36f3c-a242-4d70-a0cf-3dafd9924452___Matt.S_CG 2456.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19841
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c63e9550-1dd7-4286-ac93-d2b356018bfd___Keller.St_CG 2008.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12256
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c38a2c2c-8f40-4a27-83a7-c6848639fb73___Keller.St_CG 1954.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19049
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,22449
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/d0c0535c-8273-4a9a-9fea-8ab8402e3f92___Keller.St_CG 1878.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,14881
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/aecb29a8-4d9f-4503-a2b1-906551b8ec76___Matt.S_CG 7448.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21687
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/ce1c325e-c775-4428-92fe-b907fd5eef83___Matt.S_CG 1229.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,10756
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/eef3e7b5-aee0-474d-8094-1baa53f1a365___JR_Sept.L.S 2551.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,15141
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/f4f6549b-928e-4979-b557-5e518cd297fa___Keller.St_CG 1866.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12401
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/82946234-504f-4bc0-b98e-ec8d2bbfc2d4___Matt.S_CG 7715.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21648
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/cbb5096f-9a1f-4ffc-8b08-cfc4d9712f07___Matt.S_CG 1148.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,9916
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/1db21865-b74f-40ab-9a9b-ac7c0e512058___Matt.S_CG 2428.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18280
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fb6e1087-a258-49c0-bebf-7785bb51e93e___Keller.St_CG 1836.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12829
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/fd30e236-3bab-4e92-a345-faccaa5d1089___Matt.S_CG 1547.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19203
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/91857ff3-93b6-4c07-b6cd-a23bd89717ee___JR_Sept.L.S 8493.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,19818
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c66d82d9-a895-42ae-a7fb-a93917e3f10d___Matt.S_CG 6813.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,20298
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/b029df2d-8ca4-40e4-98d3-72432599d4a2___Matt.S_CG 6306.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,12638
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,18578
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/a3fa1904-fa88-407e-982c-b26e64d457db___Matt.S_CG 7420.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,21825
/home/claude/tomate_raw/inner/Dataset/train/Tomato___Septoria_leaf_spot/c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,train,Tomato___Septoria_leaf_spot,Mancha por Septoria,17810
